"Nro documento","Fecha","Estado movto.","ZONAS","CLASE DE CLIENTE","Cant. pedida","","Cant. pendiente","Desc. sucursal factura","Referencia","Desc. detalle ext. 1","Fecha factura desde pedido","Desc. ciudad","Cliente factura","Precio unit.","",""
"PVT-00096940","09/01/2017","Aprobado","CTR - ZONA CENTRO","CONC - CONCESIONARIOS","3","SUPERMOTOS DEL TOLIMA S.A.S","3","SUPERMOTOS DEL TOLIMA S.A.S IBAGUE","*XR 150L                                          ","NEGRO ROJ","","IBAGUE","890705341","$3","521","8"
"PVT-00096940","09/01/2017","Aprobado","CTR - ZONA CENTRO","CONC - CONCESIONARIOS","1","SUPERMOTOS DEL TOLIMA S.A.S","1","SUPERMOTOS DEL TOLIMA S.A.S IBAGUE","*XR 150L                                          ","NEGRO BLA","","IBAGUE","890705341","$5","789","916"
"PVT-00096940","09/01/2017","Aprobado","CTR - ZONA CENTRO","CONC - CONCESIONARIOS","2","SUPERMOTOS DEL TOLIMA S.A.S","2","SUPERMOTOS DEL TOLIMA S.A.S IBAGUE","WAVE 110S                                         ","ROJO     ","","IBAGUE","890705341","$5","789","916"
"PVT-00096940","09/01/2017","Aprobado","CTR - ZONA CENTRO","CONC - CONCESIONARIOS","1","SUPERMOTOS DEL TOLIMA S.A.S","1","SUPERMOTOS DEL TOLIMA S.A.S IBAGUE","WAVE 110S                                         ","NEGRO    ","","IBAGUE","890705341","$3","941","176"
"PVT-00096940","09/01/2017","Aprobado","CTR - ZONA CENTRO","CONC - CONCESIONARIOS","2","SUPERMOTOS DEL TOLIMA S.A.S","2","SUPERMOTOS DEL TOLIMA S.A.S IBAGUE","DREAM  NEO                                        ","NEGRO AZU","","IBAGUE","890705341","$3","941","176"
"PVT-00096940","09/01/2017","Aprobado","CTR - ZONA CENTRO","CONC - CONCESIONARIOS","2","SUPERMOTOS DEL TOLIMA S.A.S","2","SUPERMOTOS DEL TOLIMA S.A.S IBAGUE","*CB-110                                           ","GRIS MET ","","IBAGUE","890705341","$3","67","227"
"PVT-00096940","09/01/2017","Aprobado","CTR - ZONA CENTRO","CONC - CONCESIONARIOS","4","SUPERMOTOS DEL TOLIMA S.A.S","4","SUPERMOTOS DEL TOLIMA S.A.S IBAGUE","*CB-110                                           ","NEGRO    ","","IBAGUE","890705341","$3","360","504"
"PVT-00096940","09/01/2017","Aprobado","CTR - ZONA CENTRO","CONC - CONCESIONARIOS","3","SUPERMOTOS DEL TOLIMA S.A.S","3","SUPERMOTOS DEL TOLIMA S.A.S IBAGUE","*CB-110                                           ","AZUL FIJI","","IBAGUE","890705341","$3","360","504"
"PVT-00096940","09/01/2017","Aprobado","CTR - ZONA CENTRO","CONC - CONCESIONARIOS","3","SUPERMOTOS DEL TOLIMA S.A.S","3","SUPERMOTOS DEL TOLIMA S.A.S IBAGUE","CB 110 DLX                                        ","ROJO     ","","IBAGUE","890705341","$3","360","504"
"PVT-00097161","09/05/2017","Aprobado","CTR - ZONA CENTRO","CONC - CONCESIONARIOS","1","SUPERMOTOS DEL TOLIMA S.A.S","1","SUPERMOTOS DEL TOLIMA S.A.S  LA DORADA","CB 160F DLX                                       ","NARANJA N","","IBAGUE","890705341","$3","696","639"
"PVT-00097161","09/05/2017","Aprobado","CTR - ZONA CENTRO","CONC - CONCESIONARIOS","1","SUPERMOTOS DEL TOLIMA S.A.S","1","SUPERMOTOS DEL TOLIMA S.A.S  LA DORADA","CB 160F DLX                                       ","NEGRO PER","","LA DORADA","890705341","$6","133","613"
"PVT-00097161","09/05/2017","Aprobado","CTR - ZONA CENTRO","CONC - CONCESIONARIOS","1","SUPERMOTOS DEL TOLIMA S.A.S","1","SUPERMOTOS DEL TOLIMA S.A.S  LA DORADA","CB 190R                                           ","NEGRO ONI","","LA DORADA","890705341","$6","133","613"
"PVT-00097161","09/05/2017","Aprobado","CTR - ZONA CENTRO","CONC - CONCESIONARIOS","1","SUPERMOTOS DEL TOLIMA S.A.S","1","SUPERMOTOS DEL TOLIMA S.A.S  LA DORADA","CB 190 REPSOL                                     ","NARANJA B","","LA DORADA","890705341","$7","554","622"
"PVT-00097161","09/05/2017","Aprobado","CTR - ZONA CENTRO","CONC - CONCESIONARIOS","2","SUPERMOTOS DEL TOLIMA S.A.S","2","SUPERMOTOS DEL TOLIMA S.A.S  LA DORADA","*CB-110                                           ","NEGRO    ","","LA DORADA","890705341","$7","730","252"
"PVT-00097161","09/05/2017","Aprobado","CTR - ZONA CENTRO","CONC - CONCESIONARIOS","1","SUPERMOTOS DEL TOLIMA S.A.S","1","SUPERMOTOS DEL TOLIMA S.A.S  LA DORADA","CB 110 DLX                                        ","GRIS     ","","LA DORADA","890705341","$3","360","504"
"PVT-00097161","09/05/2017","Aprobado","CTR - ZONA CENTRO","CONC - CONCESIONARIOS","2","SUPERMOTOS DEL TOLIMA S.A.S","2","SUPERMOTOS DEL TOLIMA S.A.S  LA DORADA","CB 110 DLX                                        ","AZUL     ","","LA DORADA","890705341","$3","696","639"
"PVT-00096944","09/01/2017","Aprobado","CTR - ZONA CENTRO","CONC - CONCESIONARIOS","1","SUPERMOTOS DEL TOLIMA S.A.S","1","SUPERMOTOS DEL TOLIMA S.A.S  LA DORADA","CB 160F DLX                                       ","BLANCO PE","","LA DORADA","890705341","$3","696","639"
"PVT-00096944","09/01/2017","Aprobado","CTR - ZONA CENTRO","CONC - CONCESIONARIOS","1","SUPERMOTOS DEL TOLIMA S.A.S","1","SUPERMOTOS DEL TOLIMA S.A.S  LA DORADA","DREAM  NEO                                        ","NEGRO ROJ","","LA DORADA","890705341","$6","133","613"
"PVT-00096944","09/01/2017","Aprobado","CTR - ZONA CENTRO","CONC - CONCESIONARIOS","1","SUPERMOTOS DEL TOLIMA S.A.S","1","SUPERMOTOS DEL TOLIMA S.A.S  LA DORADA","DREAM  NEO                                        ","NEGRO AZU","","LA DORADA","890705341","$3","67","227"
"PVT-00097157","09/05/2017","Aprobado","CTR - ZONA CENTRO","CONC - CONCESIONARIOS","1","SUPERMOTOS DEL TOLIMA S.A.S","1","SUPERMOTOS DEL TOLIMA S.A.S LIBANO","CB 160F DLX                                       ","NEGRO PER","","LA DORADA","890705341","$3","67","227"
"PVT-00097157","09/05/2017","Aprobado","CTR - ZONA CENTRO","CONC - CONCESIONARIOS","1","SUPERMOTOS DEL TOLIMA S.A.S","1","SUPERMOTOS DEL TOLIMA S.A.S LIBANO","*XR 150L                                          ","NEGRO ROJ","","LIBANO","890705341","$6","133","613"
"PVT-00097157","09/05/2017","Aprobado","CTR - ZONA CENTRO","CONC - CONCESIONARIOS","1","SUPERMOTOS DEL TOLIMA S.A.S","1","SUPERMOTOS DEL TOLIMA S.A.S LIBANO","*XR 150L                                          ","NEGRO    ","","LIBANO","890705341","$5","789","916"
"PVT-00097157","09/05/2017","Aprobado","CTR - ZONA CENTRO","CONC - CONCESIONARIOS","1","SUPERMOTOS DEL TOLIMA S.A.S","1","SUPERMOTOS DEL TOLIMA S.A.S LIBANO","CB 110 DLX                                        ","AZUL     ","","LIBANO","890705341","$5","789","916"
"PVT-00097157","09/05/2017","Aprobado","CTR - ZONA CENTRO","CONC - CONCESIONARIOS","1","SUPERMOTOS DEL TOLIMA S.A.S","1","SUPERMOTOS DEL TOLIMA S.A.S LIBANO","CB 110 DLX                                        ","GRIS     ","","LIBANO","890705341","$3","696","639"
"PVT-00096943","09/01/2017","Aprobado","CTR - ZONA CENTRO","CONC - CONCESIONARIOS","1","SUPERMOTOS DEL TOLIMA S.A.S","1","SUPERMOTOS DEL TOLIMA S.A.S LIBANO","DIO  110                                          ","ROJO     ","","LIBANO","890705341","$3","696","639"
"PVT-00096943","09/01/2017","Aprobado","CTR - ZONA CENTRO","CONC - CONCESIONARIOS","1","SUPERMOTOS DEL TOLIMA S.A.S","1","SUPERMOTOS DEL TOLIMA S.A.S LIBANO","DIO  110                                          ","AZUL     ","","LIBANO","890705341","$3","521","8"
"PVT-00096943","09/01/2017","Aprobado","CTR - ZONA CENTRO","CONC - CONCESIONARIOS","1","SUPERMOTOS DEL TOLIMA S.A.S","1","SUPERMOTOS DEL TOLIMA S.A.S LIBANO","DREAM  NEO                                        ","NEGRO ROJ","","LIBANO","890705341","$3","521","8"
"PVT-00096943","09/01/2017","Aprobado","CTR - ZONA CENTRO","CONC - CONCESIONARIOS","1","SUPERMOTOS DEL TOLIMA S.A.S","1","SUPERMOTOS DEL TOLIMA S.A.S LIBANO","DREAM  NEO                                        ","NEGRO AZU","","LIBANO","890705341","$3","67","227"
"PVT-00097155","09/05/2017","Aprobado","CTR - ZONA CENTRO","CONC - CONCESIONARIOS","1","SUPERMOTOS DEL TOLIMA S.A.S","1","SUPERMOTOS DEL TOLIMA S.A.S MARIQUITA","CB 160F DLX                                       ","NEGRO PER","","LIBANO","890705341","$3","67","227"
"PVT-00097155","09/05/2017","Aprobado","CTR - ZONA CENTRO","CONC - CONCESIONARIOS","2","SUPERMOTOS DEL TOLIMA S.A.S","2","SUPERMOTOS DEL TOLIMA S.A.S MARIQUITA","*XR 150L                                          ","NEGRO ROJ","","MARIQUITA","890705341","$6","133","613"
"PVT-00097155","09/05/2017","Aprobado","CTR - ZONA CENTRO","CONC - CONCESIONARIOS","1","SUPERMOTOS DEL TOLIMA S.A.S","1","SUPERMOTOS DEL TOLIMA S.A.S MARIQUITA","CB 110 DLX                                        ","AZUL     ","","MARIQUITA","890705341","$5","789","916"
"PVT-00097155","09/05/2017","Aprobado","CTR - ZONA CENTRO","CONC - CONCESIONARIOS","1","SUPERMOTOS DEL TOLIMA S.A.S","1","SUPERMOTOS DEL TOLIMA S.A.S MARIQUITA","CB 110 DLX                                        ","NEGRO    ","","MARIQUITA","890705341","$3","696","639"
"PVT-00096942","09/01/2017","Aprobado","CTR - ZONA CENTRO","CONC - CONCESIONARIOS","2","SUPERMOTOS DEL TOLIMA S.A.S","2","SUPERMOTOS DEL TOLIMA S.A.S MARIQUITA","DREAM  NEO                                        ","NEGRO ROJ","","MARIQUITA","890705341","$3","696","639"
"PVT-00096942","09/01/2017","Aprobado","CTR - ZONA CENTRO","CONC - CONCESIONARIOS","2","SUPERMOTOS DEL TOLIMA S.A.S","2","SUPERMOTOS DEL TOLIMA S.A.S MARIQUITA","DREAM  NEO                                        ","NEGRO AZU","","MARIQUITA","890705341","$3","67","227"
"PVT-00097094","09/04/2017","Cumplido","CTR - ZONA CENTRO","CONC - CONCESIONARIOS","2","SUPERMOTOS DEL TOLIMA S.A.S","0","SUPERMOTOS DEL TOLIMA S.A.S CL 21","CB 110 DLX                                        ","GRIS     ","","MARIQUITA","890705341","$3","67","227"
"PVT-00097094","09/04/2017","Cumplido","CTR - ZONA CENTRO","CONC - CONCESIONARIOS","2","SUPERMOTOS DEL TOLIMA S.A.S","0","SUPERMOTOS DEL TOLIMA S.A.S CL 21","CB 110 DLX                                        ","AZUL     ","09/05/2017","IBAGUE","890705341","$3","696","639"
"PVT-00097094","09/04/2017","Cumplido","CTR - ZONA CENTRO","CONC - CONCESIONARIOS","3","SUPERMOTOS DEL TOLIMA S.A.S","0","SUPERMOTOS DEL TOLIMA S.A.S CL 21","CB 110 DLX                                        ","NEGRO    ","09/05/2017","IBAGUE","890705341","$3","696","639"
"PVT-00096941","09/01/2017","Aprobado","CTR - ZONA CENTRO","CONC - CONCESIONARIOS","1","SUPERMOTOS DEL TOLIMA S.A.S","1","SUPERMOTOS DEL TOLIMA S.A.S CL 21","CB 160F DLX                                       ","BLANCO PE","09/05/2017","IBAGUE","890705341","$3","696","639"
"PVT-00096941","09/01/2017","Aprobado","CTR - ZONA CENTRO","CONC - CONCESIONARIOS","1","SUPERMOTOS DEL TOLIMA S.A.S","1","SUPERMOTOS DEL TOLIMA S.A.S CL 21","DIO  110                                          ","BLANCO NE","","IBAGUE","890705341","$6","133","613"
"PVT-00096941","09/01/2017","Aprobado","CTR - ZONA CENTRO","CONC - CONCESIONARIOS","2","SUPERMOTOS DEL TOLIMA S.A.S","2","SUPERMOTOS DEL TOLIMA S.A.S CL 21","CB 190 REPSOL                                     ","NARANJA B","","IBAGUE","890705341","$3","521","8"
"PVT-00096941","09/01/2017","Aprobado","CTR - ZONA CENTRO","CONC - CONCESIONARIOS","2","SUPERMOTOS DEL TOLIMA S.A.S","2","SUPERMOTOS DEL TOLIMA S.A.S CL 21","CB 190R                                           ","NEGRO ONI","","IBAGUE","890705341","$7","730","252"
"PVT-00096941","09/01/2017","Aprobado","CTR - ZONA CENTRO","CONC - CONCESIONARIOS","2","SUPERMOTOS DEL TOLIMA S.A.S","2","SUPERMOTOS DEL TOLIMA S.A.S CL 21","*XR 150L                                          ","NEGRO ROJ","","IBAGUE","890705341","$7","554","622"
"PVT-00096941","09/01/2017","Aprobado","CTR - ZONA CENTRO","CONC - CONCESIONARIOS","1","SUPERMOTOS DEL TOLIMA S.A.S","1","SUPERMOTOS DEL TOLIMA S.A.S CL 21","WAVE 110S                                         ","ROJO     ","","IBAGUE","890705341","$5","789","916"
"PVT-00096941","09/01/2017","Aprobado","CTR - ZONA CENTRO","CONC - CONCESIONARIOS","1","SUPERMOTOS DEL TOLIMA S.A.S","1","SUPERMOTOS DEL TOLIMA S.A.S CL 21","WAVE 110S                                         ","NEGRO    ","","IBAGUE","890705341","$3","941","176"
"PVT-00096941","09/01/2017","Aprobado","CTR - ZONA CENTRO","CONC - CONCESIONARIOS","1","SUPERMOTOS DEL TOLIMA S.A.S","1","SUPERMOTOS DEL TOLIMA S.A.S CL 21","DREAM  NEO                                        ","NEGRO ROJ","","IBAGUE","890705341","$3","941","176"
"PVT-00096941","09/01/2017","Aprobado","CTR - ZONA CENTRO","CONC - CONCESIONARIOS","1","SUPERMOTOS DEL TOLIMA S.A.S","1","SUPERMOTOS DEL TOLIMA S.A.S CL 21","DREAM  NEO                                        ","NEGRO AZU","","IBAGUE","890705341","$3","67","227"
"PVT-00096941","09/01/2017","Aprobado","CTR - ZONA CENTRO","CONC - CONCESIONARIOS","1","SUPERMOTOS DEL TOLIMA S.A.S","1","SUPERMOTOS DEL TOLIMA S.A.S CL 21","*CB-110                                           ","GRIS MET ","","IBAGUE","890705341","$3","67","227"
"PVT-00096941","09/01/2017","Aprobado","CTR - ZONA CENTRO","CONC - CONCESIONARIOS","2","SUPERMOTOS DEL TOLIMA S.A.S","2","SUPERMOTOS DEL TOLIMA S.A.S CL 21","*CB-110                                           ","NEGRO    ","","IBAGUE","890705341","$3","360","504"
"PVT-00096941","09/01/2017","Aprobado","CTR - ZONA CENTRO","CONC - CONCESIONARIOS","2","SUPERMOTOS DEL TOLIMA S.A.S","2","SUPERMOTOS DEL TOLIMA S.A.S CL 21","*CB-110                                           ","AZUL FIJI","","IBAGUE","890705341","$3","360","504"
"PVT-00096941","09/01/2017","Aprobado","CTR - ZONA CENTRO","CONC - CONCESIONARIOS","2","SUPERMOTOS DEL TOLIMA S.A.S","2","SUPERMOTOS DEL TOLIMA S.A.S CL 21","CB 110 DLX                                        ","ROJO     ","","IBAGUE","890705341","$3","360","504"
"PVT-00096983","09/01/2017","Aprobado","CTR - ZONA CENTRO","DIST - DISTRIBUIDORES","1","CHAVES CADENA JAIRO LEON","1","CHAVES CADENA JAIRO LEON/FLORENCIA","*XR-250 TORNADO pt MD34                           ","NEGRO    ","","IBAGUE","890705341","$3","696","639"
"PVT-00096983","09/01/2017","Aprobado","CTR - ZONA CENTRO","DIST - DISTRIBUIDORES","10","CHAVES CADENA JAIRO LEON","10","CHAVES CADENA JAIRO LEON/FLORENCIA","CB 110 DLX                                        ","ROJO     ","","FLORENCIA","18125225","$11","496","63"
"PVT-00096983","09/01/2017","Aprobado","CTR - ZONA CENTRO","DIST - DISTRIBUIDORES","2","CHAVES CADENA JAIRO LEON","2","CHAVES CADENA JAIRO LEON/FLORENCIA","CB 160F DLX                                       ","ROJO SPOR","","FLORENCIA","18125225","$3","696","639"
"PVT-00096983","09/01/2017","Aprobado","CTR - ZONA CENTRO","DIST - DISTRIBUIDORES","3","CHAVES CADENA JAIRO LEON","3","CHAVES CADENA JAIRO LEON/FLORENCIA","CB 190 REPSOL                                     ","NARANJA B","","FLORENCIA","18125225","$6","133","613"
"PVT-00096983","09/01/2017","Aprobado","CTR - ZONA CENTRO","DIST - DISTRIBUIDORES","6","CHAVES CADENA JAIRO LEON","6","CHAVES CADENA JAIRO LEON/FLORENCIA","*XR 150L                                          ","NEGRO ROJ","","FLORENCIA","18125225","$7","730","252"
"PVT-00096983","09/01/2017","Aprobado","CTR - ZONA CENTRO","DIST - DISTRIBUIDORES","2","CHAVES CADENA JAIRO LEON","2","CHAVES CADENA JAIRO LEON/FLORENCIA","*XR 150L                                          ","NEGRO BLA","","FLORENCIA","18125225","$5","789","916"
"PVT-00096983","09/01/2017","Aprobado","CTR - ZONA CENTRO","DIST - DISTRIBUIDORES","8","CHAVES CADENA JAIRO LEON","8","CHAVES CADENA JAIRO LEON/FLORENCIA","*XR 150L                                          ","NEGRO    ","","FLORENCIA","18125225","$5","789","916"
"PVT-00096983","09/01/2017","Aprobado","CTR - ZONA CENTRO","DIST - DISTRIBUIDORES","1","CHAVES CADENA JAIRO LEON","1","CHAVES CADENA JAIRO LEON/FLORENCIA","WAVE 110S                                         ","NEGRO    ","","FLORENCIA","18125225","$5","789","916"
"PVT-00096983","09/01/2017","Aprobado","CTR - ZONA CENTRO","DIST - DISTRIBUIDORES","1","CHAVES CADENA JAIRO LEON","1","CHAVES CADENA JAIRO LEON/FLORENCIA","DIO  110                                          ","ROJO     ","","FLORENCIA","18125225","$3","941","176"
"PVT-00096983","09/01/2017","Aprobado","CTR - ZONA CENTRO","DIST - DISTRIBUIDORES","2","CHAVES CADENA JAIRO LEON","2","CHAVES CADENA JAIRO LEON/FLORENCIA","DIO  110                                          ","BLANCO NE","","FLORENCIA","18125225","$3","521","8"
"PVT-00096983","09/01/2017","Aprobado","CTR - ZONA CENTRO","DIST - DISTRIBUIDORES","1","CHAVES CADENA JAIRO LEON","1","CHAVES CADENA JAIRO LEON/FLORENCIA","DIO  110                                          ","AZUL     ","","FLORENCIA","18125225","$3","521","8"
"PVT-00096983","09/01/2017","Aprobado","CTR - ZONA CENTRO","DIST - DISTRIBUIDORES","10","CHAVES CADENA JAIRO LEON","10","CHAVES CADENA JAIRO LEON/FLORENCIA","CB 110 DLX                                        ","AZUL     ","","FLORENCIA","18125225","$3","521","8"
"PVT-00096983","09/01/2017","Aprobado","CTR - ZONA CENTRO","DIST - DISTRIBUIDORES","4","CHAVES CADENA JAIRO LEON","4","CHAVES CADENA JAIRO LEON/FLORENCIA","CB 110 DLX                                        ","GRIS     ","","FLORENCIA","18125225","$3","696","639"
"PVT-00096983","09/01/2017","Aprobado","CTR - ZONA CENTRO","DIST - DISTRIBUIDORES","20","CHAVES CADENA JAIRO LEON","20","CHAVES CADENA JAIRO LEON/FLORENCIA","CB 110 DLX                                        ","NEGRO    ","","FLORENCIA","18125225","$3","696","639"
"PVT-00096983","09/01/2017","Aprobado","CTR - ZONA CENTRO","DIST - DISTRIBUIDORES","6","CHAVES CADENA JAIRO LEON","6","CHAVES CADENA JAIRO LEON/FLORENCIA","*CB-110                                           ","ROJO SPOR","","FLORENCIA","18125225","$3","696","639"
"PVT-00096983","09/01/2017","Aprobado","CTR - ZONA CENTRO","DIST - DISTRIBUIDORES","20","CHAVES CADENA JAIRO LEON","20","CHAVES CADENA JAIRO LEON/FLORENCIA","*CB-110                                           ","NEGRO    ","","FLORENCIA","18125225","$3","360","504"
"PVT-00096983","09/01/2017","Aprobado","CTR - ZONA CENTRO","DIST - DISTRIBUIDORES","10","CHAVES CADENA JAIRO LEON","10","CHAVES CADENA JAIRO LEON/FLORENCIA","*CB-110                                           ","AZUL FIJI","","FLORENCIA","18125225","$3","360","504"
"PVT-00096983","09/01/2017","Aprobado","CTR - ZONA CENTRO","DIST - DISTRIBUIDORES","2","CHAVES CADENA JAIRO LEON","2","CHAVES CADENA JAIRO LEON/FLORENCIA","*CB-110                                           ","GRIS MET ","","FLORENCIA","18125225","$3","360","504"
"PVT-00097159","09/05/2017","Aprobado","CTR - ZONA CENTRO","DIST - DISTRIBUIDORES","2","CHAVES CADENA JAIRO LEON","2","CHAVES CADENA JAIRO LEON/NEIVA","CB 110 DLX                                        ","ROJO     ","","FLORENCIA","18125225","$3","360","504"
"PVT-00097159","09/05/2017","Aprobado","CTR - ZONA CENTRO","DIST - DISTRIBUIDORES","4","CHAVES CADENA JAIRO LEON","4","CHAVES CADENA JAIRO LEON/NEIVA","CB 110 DLX                                        ","NEGRO    ","","NEIVA","18125225","$3","696","639"
"PVT-00097159","09/05/2017","Aprobado","CTR - ZONA CENTRO","DIST - DISTRIBUIDORES","1","CHAVES CADENA JAIRO LEON","1","CHAVES CADENA JAIRO LEON/NEIVA","*CB-110                                           ","ROJO SPOR","","NEIVA","18125225","$3","696","639"
"PVT-00097159","09/05/2017","Aprobado","CTR - ZONA CENTRO","DIST - DISTRIBUIDORES","4","CHAVES CADENA JAIRO LEON","4","CHAVES CADENA JAIRO LEON/NEIVA","*CB-110                                           ","NEGRO    ","","NEIVA","18125225","$3","360","504"
"PVT-00096991","09/01/2017","Aprobado","CTR - ZONA CENTRO","DIST - DISTRIBUIDORES","1","CHAVES CADENA JAIRO LEON","1","CHAVES CADENA JAIRO LEON/NEIVA","CB 160F DLX                                       ","NEGRO PER","","NEIVA","18125225","$3","360","504"
"PVT-00096991","09/01/2017","Aprobado","CTR - ZONA CENTRO","DIST - DISTRIBUIDORES","1","CHAVES CADENA JAIRO LEON","1","CHAVES CADENA JAIRO LEON/NEIVA","DIO  110                                          ","ROJO     ","","NEIVA","18125225","$6","133","613"
"PVT-00096991","09/01/2017","Aprobado","CTR - ZONA CENTRO","DIST - DISTRIBUIDORES","1","CHAVES CADENA JAIRO LEON","1","CHAVES CADENA JAIRO LEON/NEIVA","DIO  110                                          ","BLANCO NE","","NEIVA","18125225","$3","521","8"
